Id,age,years_of_experience,lesson_price,qualification,physics,chemistry,biology,english,geography,history,mean_exam_points
4187,57.0,0.0,2200.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,90
4188,44.0,3.0,1850.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50
4189,51.0,2.0,1600.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,70
4190,54.0,4.0,1150.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57
4191,50.0,1.0,2150.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,75
4192,50.0,4.0,2750.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,83
4193,43.0,4.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34
4194,48.0,2.0,2050.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,81
4195,52.0,6.0,3600.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,80
4196,52.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
4197,58.0,5.0,1250.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32
4198,37.0,1.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53
4199,58.0,2.0,1450.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46
4200,45.0,1.0,1400.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,47
4201,45.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49
4202,36.0,5.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57
4203,43.0,1.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51
4204,61.0,4.0,2050.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,76
4205,40.0,2.0,2100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,78
4206,46.0,4.0,2650.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,80
4207,37.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36
4208,40.0,3.0,1700.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,54
4209,58.0,0.0,1450.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,54
4210,58.0,2.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,87
4211,57.0,0.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,61
4212,40.0,3.0,1250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45
4213,54.0,3.0,1450.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,69
4214,52.0,0.0,1750.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,70
4215,45.0,2.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,49
4216,43.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
4217,46.0,3.0,1650.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,61
4218,61.0,3.0,1550.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,65
4219,40.0,3.0,2550.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,88
4220,51.0,0.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62
4221,55.0,3.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49
4222,50.0,2.0,1450.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,52
4223,37.0,4.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,84
4224,57.0,3.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
4225,28.0,0.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71
4226,48.0,0.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67
4227,38.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46
4228,45.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
4229,47.0,4.0,3350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75
4230,41.0,2.0,2050.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,75
4231,52.0,3.0,2600.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,70
4232,45.0,3.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
4233,42.0,3.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
4234,48.0,5.0,3100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81
4235,46.0,0.0,1450.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,71
4236,41.0,1.0,2100.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,62
4237,42.0,0.0,1400.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,69
4238,48.0,0.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,74
4239,48.0,1.0,2250.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,71
4240,36.0,1.0,2100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76
4241,46.0,1.0,2050.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,70
4242,53.0,4.0,850.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,51
4243,51.0,0.0,1450.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63
4244,32.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
4245,48.0,4.0,2850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80
4246,39.0,2.0,2250.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,79
4247,42.0,1.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40
4248,43.0,2.0,2100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79
4249,46.0,0.0,1250.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,55
4250,57.0,1.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71
4251,48.0,3.0,1650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65
4252,39.0,2.0,1450.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66
4253,52.0,0.0,1300.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63
4254,47.0,4.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65
4255,50.0,2.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66
4256,58.0,1.0,2200.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,83
4257,53.0,0.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
4258,53.0,3.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,61
4259,38.0,1.0,1500.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,39
4260,39.0,3.0,2450.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,80
4261,49.0,0.0,1350.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,66
4262,58.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56
4263,46.0,3.0,2350.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,85
4264,48.0,5.0,1100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,52
4265,48.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56
4266,42.0,2.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72
4267,38.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40
4268,41.0,0.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49
4269,42.0,4.0,2800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75
4270,53.0,2.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53
4271,57.0,2.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42
4272,54.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54
4273,47.0,2.0,1400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47
4274,50.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43
4275,46.0,0.0,1500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,57
4276,37.0,3.0,2700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75
4277,33.0,1.0,1500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41
4278,48.0,0.0,2250.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,80
4279,55.0,5.0,1350.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,55
4280,43.0,4.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72
4281,48.0,2.0,2350.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,71
4282,50.0,4.0,2900.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,97
4283,45.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69
4284,27.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41
4285,38.0,0.0,1700.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,68
4286,43.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
4287,50.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74
4288,45.0,2.0,2450.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,72
4289,51.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58
4290,56.0,0.0,1700.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,59
4291,57.0,5.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
4292,44.0,2.0,1950.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,79
4293,58.0,6.0,2300.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,94
4294,55.0,1.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,87
4295,50.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44
4296,37.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56
4297,47.0,2.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61
4298,48.0,3.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68
4299,34.0,3.0,2300.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,80
4300,42.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32
4301,45.0,2.0,2350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89
4302,36.0,9.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72
4303,41.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79
4304,66.0,0.0,1450.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,57
4305,50.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80
4306,28.0,3.0,2100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,77
4307,55.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53
4308,51.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53
4309,37.0,3.0,2700.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,97
4310,41.0,2.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66
4311,51.0,0.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,51
4312,53.0,6.0,2800.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,96
4313,44.0,2.0,1650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32
4314,56.0,1.0,1550.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,42
4315,42.0,0.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,75
4316,32.0,2.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60
4317,41.0,3.0,1900.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,63
4318,55.0,6.0,2950.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,88
4319,51.0,1.0,2300.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,93
4320,41.0,0.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,86
4321,39.0,4.0,350.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,55
4322,39.0,3.0,2150.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,81
4323,36.0,1.0,1200.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,68
4324,46.0,3.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
4325,31.0,4.0,2100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,84
4326,39.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
4327,49.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80
4328,52.0,1.0,2050.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,66
4329,41.0,3.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,73
4330,43.0,4.0,2350.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,81
4331,57.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,82
4332,37.0,3.0,1150.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,60
4333,52.0,2.0,1200.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,62
4334,49.0,4.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74
4335,44.0,4.0,1450.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,56
4336,47.0,1.0,1100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,59
4337,51.0,0.0,1400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66
4338,40.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37
4339,68.0,3.0,1550.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,62
4340,57.0,0.0,1400.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,63
4341,56.0,2.0,2100.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,58
4342,48.0,0.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,71
4343,40.0,5.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
4344,52.0,6.0,2550.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,58
4345,58.0,2.0,1600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70
4346,51.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
4347,35.0,3.0,1450.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,49
4348,51.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47
4349,51.0,0.0,2200.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,79
4350,41.0,2.0,1600.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,68
4351,47.0,0.0,1550.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35
4352,47.0,4.0,2550.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,94
4353,53.0,5.0,2800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,72
4354,47.0,5.0,1950.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,65
4355,53.0,2.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
4356,45.0,4.0,2800.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,76
4357,31.0,3.0,1900.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,54
4358,48.0,2.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47
4359,55.0,1.0,2200.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,82
4360,52.0,1.0,1350.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,64
4361,49.0,5.0,2100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,84
4362,38.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60
4363,52.0,0.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70
4364,55.0,1.0,1700.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,64
4365,44.0,2.0,1600.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,69
4366,44.0,2.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74
4367,34.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81
4368,47.0,2.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65
4369,59.0,3.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42
4370,43.0,7.0,1750.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39
4371,46.0,2.0,2250.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,73
4372,49.0,2.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,53
4373,52.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
4374,47.0,1.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60
4375,50.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,70
4376,38.0,2.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,90
4377,51.0,1.0,1300.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,69
4378,51.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61
4379,45.0,4.0,2850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78
4380,50.0,3.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70
4381,41.0,2.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73
4382,58.0,1.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
4383,60.0,2.0,1050.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59
4384,35.0,1.0,2150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74
4385,50.0,5.0,2850.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,93
4386,30.0,1.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,83
4387,42.0,0.0,1300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,56
4388,40.0,3.0,2650.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79
4389,65.0,0.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74
4390,45.0,3.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57
4391,50.0,1.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63
4392,36.0,1.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
4393,48.0,5.0,1100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50
4394,49.0,0.0,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48
4395,62.0,1.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32
4396,50.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
4397,54.0,4.0,2300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79
4398,40.0,4.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42
4399,50.0,2.0,2250.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,70
4400,44.0,4.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41
4401,56.0,0.0,1150.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,59
4402,43.0,4.0,3500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79
4403,51.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
4404,45.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53
4405,48.0,1.0,2100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71
4406,44.0,0.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,76
4407,41.0,1.0,1350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46
4408,43.0,2.0,950.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,53
4409,37.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
4410,38.0,1.0,1550.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58
4411,45.0,2.0,1300.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,48
4412,48.0,2.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
4413,45.0,1.0,1650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34
4414,55.0,6.0,3250.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,69
4415,54.0,3.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
4416,54.0,3.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42
4417,47.0,2.0,1150.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,49
4418,50.0,4.0,2600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,92
4419,57.0,2.0,1500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40
4420,58.0,3.0,1650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61
4421,37.0,3.0,2500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75
4422,48.0,0.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65
4423,37.0,0.0,1700.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,66
4424,42.0,1.0,1550.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36
4425,50.0,2.0,1900.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,65
4426,51.0,4.0,2600.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,84
4427,62.0,1.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45
4428,53.0,2.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35
4429,40.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50
4430,45.0,1.0,1350.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,58
4431,42.0,1.0,1600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67
4432,45.0,2.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,73
4433,47.0,2.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56
4434,30.0,3.0,2650.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75
4435,60.0,1.0,2150.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,94
4436,54.0,0.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54
4437,30.0,4.0,1650.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,69
4438,37.0,3.0,1850.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,75
4439,48.0,6.0,2150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61
4440,46.0,2.0,1650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32
4441,50.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
4442,50.0,3.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71
4443,56.0,5.0,1750.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,71
4444,38.0,1.0,1800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,77
4445,38.0,3.0,2400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79
4446,28.0,2.0,1450.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,46
4447,58.0,2.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84
4448,52.0,5.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56
4449,38.0,3.0,2900.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,89
4450,45.0,3.0,1350.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,66
4451,38.0,3.0,2650.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,89
4452,44.0,1.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
4453,43.0,1.0,2300.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,72
4454,54.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79
4455,49.0,1.0,1300.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,66
4456,52.0,5.0,2650.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,100
4457,49.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
4458,47.0,2.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54
4459,53.0,5.0,3050.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,94
4460,62.0,2.0,1750.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35
4461,43.0,3.0,1100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66
4462,48.0,1.0,2100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,81
4463,41.0,3.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
4464,51.0,2.0,1950.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,70
4465,47.0,0.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,80
4466,49.0,4.0,2650.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83
4467,43.0,1.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,73
4468,41.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62
4469,56.0,0.0,2150.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,79
4470,40.0,0.0,2150.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,69
4471,63.0,2.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
4472,46.0,4.0,3050.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80
4473,51.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62
4474,42.0,0.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,80
4475,50.0,0.0,1400.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57
4476,48.0,0.0,1400.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,71
4477,41.0,3.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47
4478,46.0,1.0,1750.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,68
4479,33.0,2.0,2650.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,80
4480,48.0,5.0,2650.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79
4481,44.0,4.0,1900.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,73
4482,44.0,2.0,1250.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60
4483,45.0,2.0,2350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78
4484,54.0,4.0,1600.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52
4485,43.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48
4486,50.0,6.0,1800.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,43
4487,51.0,3.0,1100.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61
4488,63.0,5.0,2700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,84
4489,50.0,2.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,81
